osmid,y,x,ref,highway,street_count,geometry
42770326,40.9019815,-73.9070216,,,4,POINT (-73.9070216 40.9019815)
42770330,40.9022589,-73.9078337,,,3,POINT (-73.9078337 40.9022589)
42770335,40.9030723,-73.9101816,,,3,POINT (-73.9101816 40.9030723)
42770342,40.9035801,-73.9126071,,,3,POINT (-73.9126071 40.9035801)
42770345,40.903793,-73.913701,,,3,POINT (-73.913701 40.903793)
42770361,40.8927077,-73.8445434,,,4,POINT (-73.8445434 40.8927077)
42770365,40.896495,-73.845989,,,4,POINT (-73.845989 40.896495)
42770373,40.8719133,-73.8349002,,,3,POINT (-73.8349002 40.8719133)
42770381,40.876568,-73.837251,,,4,POINT (-73.837251 40.876568)
42770405,40.879272,-73.838716,,,1,POINT (-73.838716 40.879272)
42770409,40.8824,-73.840417,,traffic_signals,3,POINT (-73.840417 40.8824)
42770464,40.8980356,-73.9051762,,,3,POINT (-73.9051762 40.8980356)
42770465,40.8980286,-73.905276,,,3,POINT (-73.905276 40.8980286)
42770475,40.8974968,-73.904782,,,4,POINT (-73.904782 40.8974968)
42770497,40.8998106,-73.9098879,,,3,POINT (-73.9098879 40.8998106)
42770514,40.852612,-73.84811,,,3,POINT (-73.84811 40.852612)
42770522,40.855815,-73.849483,,,3,POINT (-73.849483 40.855815)
42770534,40.85593,-73.894776,,traffic_signals,4,POINT (-73.894776 40.85593)
42770540,40.855786,-73.894432,,traffic_signals,4,POINT (-73.894432 40.855786)
42770551,40.852979,-73.888912,,,4,POINT (-73.888912 40.852979)
42770556,40.852734,-73.888073,,,4,POINT (-73.888073 40.852734)
42770579,40.8571158,-73.8990689,,,4,POINT (-73.8990689 40.8571158)
42770584,40.8568082,-73.8981743,,traffic_signals,4,POINT (-73.8981743 40.8568082)
42770589,40.85651,-73.897307,,stop,3,POINT (-73.897307 40.85651)
42770629,40.880161,-73.848066,,traffic_signals,4,POINT (-73.848066 40.880161)
42770633,40.8807701,-73.8471542,,traffic_signals,3,POINT (-73.8471542 40.8807701)
42770643,40.8797502,-73.844753,,,4,POINT (-73.844753 40.8797502)
42770645,40.88042,-73.844263,,,4,POINT (-73.844263 40.88042)
42770650,40.881021,-73.843798,,,4,POINT (-73.843798 40.881021)
42770653,40.8816527,-73.8433843,,,1,POINT (-73.8433843 40.8816527)
42770671,40.8422394,-73.9179749,,,3,POINT (-73.9179749 40.8422394)
42770674,40.8430697,-73.9179352,,,3,POINT (-73.9179352 40.8430697)
42770678,40.844176,-73.917452,,,3,POINT (-73.917452 40.844176)
42770695,40.847256,-73.91633,,,3,POINT (-73.91633 40.847256)
42770697,40.847559,-73.916224,,,3,POINT (-73.916224 40.847559)
42770733,40.869535,-73.857608,,,3,POINT (-73.857608 40.869535)
42770739,40.873049,-73.85749,,,4,POINT (-73.85749 40.873049)
42770757,40.842753,-73.850889,,,3,POINT (-73.850889 40.842753)
42770758,40.8438891,-73.851109,,,1,POINT (-73.851109 40.8438891)
42770778,40.8568311,-73.8601169,,,3,POINT (-73.8601169 40.8568311)
42770796,40.8238867,-73.9175705,,,3,POINT (-73.9175705 40.8238867)
42770800,40.8229446,-73.9145046,,traffic_signals,4,POINT (-73.9145046 40.8229446)
42770805,40.8224443,-73.9128742,,stop,4,POINT (-73.9128742 40.8224443)
42770814,40.855701,-73.914938,,,3,POINT (-73.914938 40.855701)
42770821,40.893667,-73.860619,,,3,POINT (-73.860619 40.893667)
42770828,40.890001,-73.849097,,,4,POINT (-73.849097 40.890001)
42770851,40.879418,-73.905793,,,3,POINT (-73.905793 40.879418)
42770865,40.882453,-73.9120599,,,4,POINT (-73.9120599 40.882453)
42770873,40.882811,-73.913102,,,4,POINT (-73.913102 40.882811)
42770885,40.8839842,-73.9167841,,,4,POINT (-73.9167841 40.8839842)
42770888,40.884805,-73.919267,,,4,POINT (-73.919267 40.884805)
42770895,40.885118,-73.9202148,,,1,POINT (-73.9202148 40.885118)
42770912,40.8316925,-73.8271133,,,3,POINT (-73.8271133 40.8316925)
42770917,40.858833,-73.892223,,,3,POINT (-73.892223 40.858833)
42770927,40.814573,-73.8148774,,,3,POINT (-73.8148774 40.814573)
42770937,40.830417,-73.825982,,,3,POINT (-73.825982 40.830417)
42770946,40.812833,-73.824081,,,3,POINT (-73.824081 40.812833)
42770949,40.8157586,-73.8258384,,,3,POINT (-73.8258384 40.8157586)
42770973,40.906609,-73.899496,,,4,POINT (-73.899496 40.906609)
42770978,40.9068571,-73.9012709,,,4,POINT (-73.9012709 40.9068571)
42770981,40.906575,-73.902175,,,4,POINT (-73.902175 40.906575)
42770991,40.907015,-73.905088,,,3,POINT (-73.905088 40.907015)
42770998,40.9064221,-73.9067328,,,3,POINT (-73.9067328 40.9064221)
42771006,40.8207873,-73.8452823,,,3,POINT (-73.8452823 40.8207873)
42771013,40.8508572,-73.7882456,,traffic_signals,4,POINT (-73.7882456 40.8508572)
42771017,40.8512589,-73.7865226,,,4,POINT (-73.7865226 40.8512589)
42771020,40.8514762,-73.7856576,,,1,POINT (-73.7856576 40.8514762)
42771032,40.8476872,-73.7911643,,,1,POINT (-73.7911643 40.8476872)
42771036,40.8480277,-73.7895115,,,3,POINT (-73.7895115 40.8480277)
42771039,40.8485974,-73.7869763,,,3,POINT (-73.7869763 40.8485974)
42771056,40.8483803,-73.7868965,,,3,POINT (-73.7868965 40.8483803)
42771060,40.8488796,-73.7847366,,,3,POINT (-73.7847366 40.8488796)
42771078,40.8578744,-73.8665836,,,3,POINT (-73.8665836 40.8578744)
42771085,40.848673,-73.866996,,,4,POINT (-73.866996 40.848673)
42771094,40.8523883,-73.8667571,,,4,POINT (-73.8667571 40.8523883)
42771098,40.853643,-73.86672,,,3,POINT (-73.86672 40.853643)
42771101,40.8566504,-73.8666343,,,3,POINT (-73.8666343 40.8566504)
42771114,40.874215,-73.866098,,,4,POINT (-73.866098 40.874215)
42771117,40.875052,-73.865943,,,3,POINT (-73.865943 40.875052)
42771129,40.869694,-73.866205,,,4,POINT (-73.866205 40.869694)
42771130,40.872884,-73.866137,,,3,POINT (-73.866137 40.872884)
42771144,40.885193,-73.865278,,,3,POINT (-73.865278 40.885193)
42771157,40.881637,-73.854122,,,4,POINT (-73.854122 40.881637)
