osmid,y,x,street_count,ref,highway,geometry
10698616425,22.6884706,114.2563499,4,,,POINT (114.2563499 22.6884706)
10698616435,22.688638,114.2577585,3,,,POINT (114.2577585 22.688638)
10698616440,22.6872527,114.2539479,3,,,POINT (114.2539479 22.6872527)
10698616446,22.6877708,114.2539454,3,,,POINT (114.2539454 22.6877708)
10698616450,22.6872921,114.2544625,3,,,POINT (114.2544625 22.6872921)
10698616453,22.6877883,114.2544063,3,,,POINT (114.2544063 22.6877883)
10698616458,22.6888683,114.2579558,3,,,POINT (114.2579558 22.6888683)
10698616520,22.6898548,114.2566294,3,,,POINT (114.2566294 22.6898548)
10698616523,22.6894057,114.2562905,4,,,POINT (114.2562905 22.6894057)
10698616540,22.6884184,114.2548034,2,,,POINT (114.2548034 22.6884184)
10698616544,22.6906514,114.2559648,3,,,POINT (114.2559648 22.6906514)
10698616551,22.6890482,114.2556429,3,,,POINT (114.2556429 22.6890482)
10698616552,22.6889112,114.2543681,3,,,POINT (114.2543681 22.6889112)
10698616553,22.6895432,114.2552119,3,,,POINT (114.2552119 22.6895432)
10698616560,22.692411,114.2591104,3,,,POINT (114.2591104 22.692411)
10698616570,22.6893774,114.2563621,4,,,POINT (114.2563621 22.6893774)
10698616576,22.6893544,114.2562782,4,,,POINT (114.2562782 22.6893544)
10698616578,22.6884701,114.2547577,3,,,POINT (114.2547577 22.6884701)
10698616579,22.6891016,114.2555964,4,,,POINT (114.2555964 22.6891016)
10698616588,22.691424,114.2577103,1,,,POINT (114.2577103 22.691424)
10698616589,22.6909224,114.2581303,3,,,POINT (114.2581303 22.6909224)
10698616590,22.6909686,114.2580916,4,,,POINT (114.2580916 22.6909686)
10698616594,22.6923261,114.259581,3,,,POINT (114.259581 22.6923261)
10698616637,22.6874016,114.2604753,3,,,POINT (114.2604753 22.6874016)
10698616652,22.6885425,114.2564171,4,,,POINT (114.2564171 22.6885425)
10698616653,22.6884756,114.2564328,4,,,POINT (114.2564328 22.6884756)
10698616666,22.6877831,114.2575073,1,,,POINT (114.2575073 22.6877831)
10698616670,22.687542,114.2566521,3,,,POINT (114.2566521 22.687542)
10698616681,22.6889951,114.2588739,2,,,POINT (114.2588739 22.6889951)
10698616697,22.6901837,114.2597092,3,,,POINT (114.2597092 22.6901837)
10698640796,22.6970975,114.2819912,4,,,POINT (114.2819912 22.6970975)
10698640797,22.6970905,114.2819196,4,,,POINT (114.2819196 22.6970905)
10698640799,22.6971779,114.2819188,4,,,POINT (114.2819188 22.6971779)
10698640800,22.6976152,114.2819536,4,,,POINT (114.2819536 22.6976152)
10698667614,22.6941352,114.2813104,3,,,POINT (114.2813104 22.6941352)
10698667615,22.6940481,114.2746575,3,,,POINT (114.2746575 22.6940481)
10698667617,22.6941666,114.2830877,3,,,POINT (114.2830877 22.6941666)
10698667647,22.6940916,114.2777611,3,,,POINT (114.2777611 22.6940916)
10698667652,22.6965246,114.2762338,1,,,POINT (114.2762338 22.6965246)
10698667656,22.6955885,114.2777341,3,,,POINT (114.2777341 22.6955885)
10698667685,22.6942814,114.2913647,3,,,POINT (114.2913647 22.6942814)
10698667704,22.6941717,114.2819466,4,,,POINT (114.2819466 22.6941717)
10698667705,22.6941732,114.2820281,4,,,POINT (114.2820281 22.6941732)
10698667706,22.6941128,114.2819473,4,,,POINT (114.2819473 22.6941128)
10698667707,22.6941142,114.2820289,4,,,POINT (114.2820289 22.6941142)
10698667737,22.6939248,114.2638562,3,,,POINT (114.2638562 22.6939248)
10698667742,22.6957689,114.2658567,4,,,POINT (114.2658567 22.6957689)
10698667752,22.6929657,114.265784,4,,,POINT (114.265784 22.6929657)
10698667767,22.6940152,114.2679465,3,,,POINT (114.2679465 22.6940152)
10698667773,22.6939457,114.2679206,4,,,POINT (114.2679206 22.6939457)
10698667784,22.6912807,114.2679165,3,,,POINT (114.2679165 22.6912807)
10698667791,22.6939899,114.2727173,4,,,POINT (114.2727173 22.6939899)
10698667792,22.6939921,114.2728715,4,,,POINT (114.2728715 22.6939921)
10698667795,22.6942998,114.292915,4,,,POINT (114.292915 22.6942998)
10698667796,22.6943634,114.2967779,4,,,POINT (114.2967779 22.6943634)
10698667797,22.6943637,114.2968499,4,,,POINT (114.2968499 22.6943637)
10698667798,22.6944174,114.3011788,4,,,POINT (114.3011788 22.6944174)
10698667799,22.6971855,114.2819901,4,,,POINT (114.2819901 22.6971855)
10698667804,22.6958254,114.2913337,4,,,POINT (114.2913337 22.6958254)
10698787694,22.700457,114.2891604,3,,,POINT (114.2891604 22.700457)
10698805909,22.6906472,114.2856869,3,,,POINT (114.2856869 22.6906472)
10698805910,22.6908898,114.2768509,3,,crossing,POINT (114.2768509 22.6908898)
10698805914,22.6914286,114.2653929,3,,,POINT (114.2653929 22.6914286)
10698805921,22.6913862,114.264666,3,,,POINT (114.264666 22.6913862)
10698805926,22.6921154,114.2615973,4,,,POINT (114.2615973 22.6921154)
10698805932,22.6920372,114.2620271,4,,,POINT (114.2620271 22.6920372)
10698805933,22.6919768,114.2614497,4,,,POINT (114.2614497 22.6919768)
10698805934,22.6918983,114.2618809,4,,,POINT (114.2618809 22.6918983)
10698805938,22.6923129,114.2623168,3,,,POINT (114.2623168 22.6923129)
10698805941,22.6919455,114.2625326,3,,,POINT (114.2625326 22.6919455)
10698805945,22.6913409,114.265918,3,,,POINT (114.265918 22.6913409)
10698805950,22.6914447,114.2727622,3,,,POINT (114.2727622 22.6914447)
10698805952,22.6910636,114.2681202,3,,,POINT (114.2681202 22.6910636)
10698805953,22.6911032,114.2676852,3,,,POINT (114.2676852 22.6911032)
10698805964,22.6944254,114.2728683,3,,,POINT (114.2728683 22.6944254)
10698805967,22.6940632,114.273319,3,,,POINT (114.273319 22.6940632)
10698805968,22.6914531,114.2728988,3,,,POINT (114.2728988 22.6914531)
10698805983,22.690984,114.2722503,3,,,POINT (114.2722503 22.690984)
10698805990,22.6908368,114.2722461,3,,,POINT (114.2722461 22.6908368)
10698805996,22.6903279,114.2727812,3,,,POINT (114.2727812 22.6903279)
10698805997,22.6903242,114.2729118,3,,,POINT (114.2729118 22.6903242)
10698806003,22.6908515,114.2735251,3,,,POINT (114.2735251 22.6908515)
10698806004,22.6909985,114.2735274,3,,,POINT (114.2735274 22.6909985)
10698806016,22.6909502,114.2820817,4,,,POINT (114.2820817 22.6909502)
10698806017,22.69094,114.2812063,3,,,POINT (114.2812063 22.69094)
10698806018,22.6910851,114.2812038,3,,,POINT (114.2812038 22.6910851)
10698806025,22.6910953,114.282078,4,,,POINT (114.282078 22.6910953)
10698806029,22.6905661,114.2819936,3,,,POINT (114.2819936 22.6905661)
10698806032,22.6909433,114.2814934,3,,,POINT (114.2814934 22.6909433)
10698806033,22.6910882,114.281486,3,,,POINT (114.281486 22.6910882)
10698806039,22.6913863,114.2819819,3,,,POINT (114.2819819 22.6913863)
10698806040,22.690567,114.2820893,3,,,POINT (114.2820893 22.690567)
10698806046,22.6909559,114.2825592,3,,,POINT (114.2825592 22.6909559)
10698806047,22.6911011,114.2825367,3,,,POINT (114.2825367 22.6911011)
10698806053,22.6914176,114.2820698,3,,,POINT (114.2820698 22.6914176)
10698806058,22.6909971,114.2859869,3,,,POINT (114.2859869 22.6909971)
10698806063,22.6909896,114.2853659,3,,,POINT (114.2853659 22.6909896)
10698806067,22.7019615,114.2854869,3,,,POINT (114.2854869 22.7019615)
10698806070,22.7021027,114.2854382,1,,,POINT (114.2854382 22.7021027)
10698806071,22.7001175,114.2855208,3,,,POINT (114.2855208 22.7001175)
10698806072,22.6988535,114.2856155,3,,,POINT (114.2856155 22.6988535)
10698806079,22.6911376,114.2854288,3,,,POINT (114.2854288 22.6911376)
10698806084,22.6911439,114.285922,3,,,POINT (114.285922 22.6911439)
10698806124,22.6988778,114.2894449,1,,,POINT (114.2894449 22.6988778)
10698806132,22.6988901,114.2913899,3,,,POINT (114.2913899 22.6988901)
10698806139,22.6988644,114.287339,4,,,POINT (114.287339 22.6988644)
10698806140,22.6988765,114.2892344,4,,,POINT (114.2892344 22.6988765)
10698806141,22.698876,114.2891635,4,,,POINT (114.2891635 22.698876)
10698806153,22.7001185,114.2855883,4,,,POINT (114.2855883 22.7001185)
10698806154,22.7001424,114.2873122,4,,,POINT (114.2873122 22.7001424)
10698806155,22.7001677,114.2891368,4,,,POINT (114.2891368 22.7001677)
10698806156,22.7001686,114.2892059,4,,,POINT (114.2892059 22.7001686)
10698806168,22.6942035,114.285615,4,,,POINT (114.285615 22.6942035)
10698806169,22.6942048,114.2856815,4,,,POINT (114.2856815 22.6942048)
10698806170,22.6942553,114.2892371,4,,,POINT (114.2892371 22.6942553)
10698806171,22.6942563,114.2893092,4,,,POINT (114.2893092 22.6942563)
10698806172,22.6910376,114.2893581,4,,,POINT (114.2893581 22.6910376)
10698806173,22.6911872,114.2893558,4,,,POINT (114.2893558 22.6911872)
10698806180,22.6910271,114.2884876,3,,,POINT (114.2884876 22.6910271)
10698806181,22.6911763,114.2884858,3,,,POINT (114.2884858 22.6911763)
10698806182,22.6911061,114.2829349,3,,,POINT (114.2829349 22.6911061)
10698806183,22.6909604,114.2829348,3,,,POINT (114.2829348 22.6909604)
10698806184,22.6910367,114.2892903,4,,,POINT (114.2892903 22.6910367)
10698806187,22.6824909,114.2730215,4,,,POINT (114.2730215 22.6824909)
10698806189,22.6825504,114.2730195,4,,,POINT (114.2730195 22.6825504)
10698806199,22.6826168,114.2771102,3,,,POINT (114.2771102 22.6826168)
10698806202,22.6826125,114.2768481,3,,,POINT (114.2768481 22.6826125)
10698806207,22.682952,114.2730115,3,,,POINT (114.2730115 22.682952)
10698806210,22.6825586,114.2735231,3,,,POINT (114.2735231 22.6825586)
10698806228,22.6909914,114.2729038,4,,,POINT (114.2729038 22.6909914)
10698806229,22.6909899,114.2727704,4,,,POINT (114.2727704 22.6909899)
10698806230,22.6908429,114.272773,4,,,POINT (114.272773 22.6908429)
10698806231,22.6908444,114.2729054,4,,,POINT (114.2729054 22.6908444)
10698806232,22.6973949,114.2914197,4,,,POINT (114.2914197 22.6973949)
10698806233,22.6974923,114.291422,4,,,POINT (114.291422 22.6974923)
10698806234,22.6974668,114.2892605,4,,,POINT (114.2892605 22.6974668)
10698806235,22.6958175,114.2892855,4,,,POINT (114.2892855 22.6958175)
10698806236,22.697375,114.2892619,4,,,POINT (114.2892619 22.697375)
10698806237,22.6958168,114.2892112,4,,,POINT (114.2892112 22.6958168)
10698806238,22.697376,114.2891854,4,,,POINT (114.2891854 22.697376)
10698806239,22.6974676,114.2891839,4,,,POINT (114.2891839 22.6974676)
10698806240,22.6975938,114.2856406,4,,,POINT (114.2856406 22.6975938)
10698806241,22.6974803,114.285642,4,,,POINT (114.285642 22.6974803)
10698806242,22.6974825,114.2855679,4,,,POINT (114.2855679 22.6974825)
10698806243,22.697597,114.2855663,4,,,POINT (114.2855663 22.697597)
10701663086,22.6585648,114.2305921,3,,,POINT (114.2305921 22.6585648)
10701663087,22.656521,114.2291389,3,,,POINT (114.2291389 22.656521)
10701663088,22.6571735,114.2295607,3,,,POINT (114.2295607 22.6571735)
10701663089,22.657707,114.2309841,3,,,POINT (114.2309841 22.657707)
10701663090,22.657714,114.2291716,3,,,POINT (114.2291716 22.657714)
10705744171,22.7538003,114.2645527,4,,,POINT (114.2645527 22.7538003)
10705744185,22.7524867,114.2692057,1,,,POINT (114.2692057 22.7524867)
10705749109,22.7549058,114.2693845,4,,,POINT (114.2693845 22.7549058)
10705749118,22.7503028,114.2683869,4,,,POINT (114.2683869 22.7503028)
10705749133,22.7479854,114.2685173,4,,,POINT (114.2685173 22.7479854)
10705749134,22.7479182,114.2685189,4,,,POINT (114.2685189 22.7479182)
10705749143,22.7496615,114.2717762,1,,,POINT (114.2717762 22.7496615)
10705749144,22.748015,114.2718439,3,,,POINT (114.2718439 22.748015)
10705749301,22.7550483,114.2658867,3,,,POINT (114.2658867 22.7550483)
10705749322,22.7534916,114.2648976,4,,,POINT (114.2648976 22.7534916)
10705749323,22.7535584,114.2649592,4,,,POINT (114.2649592 22.7535584)
10705749351,22.7549554,114.2679623,4,,,POINT (114.2679623 22.7549554)
10705749352,22.7550241,114.2679827,4,,,POINT (114.2679827 22.7550241)
10705749362,22.7548368,114.2693668,4,,,POINT (114.2693668 22.7548368)
10705749363,22.7548305,114.2694414,4,,,POINT (114.2694414 22.7548305)
10705749364,22.7524613,114.2687573,4,,,POINT (114.2687573 22.7524613)
10705749365,22.7524654,114.2688282,4,,,POINT (114.2688282 22.7524654)
10705749366,22.7548994,114.2694593,4,,,POINT (114.2694593 22.7548994)
10705749418,22.7691971,114.2676563,1,,,POINT (114.2676563 22.7691971)
10705749450,22.7522486,114.2758986,1,,,POINT (114.2758986 22.7522486)
10705749463,22.7506803,114.274037,3,,,POINT (114.274037 22.7506803)
10705749466,22.7510393,114.2743538,3,,,POINT (114.2743538 22.7510393)
10705749467,22.7510392,114.2744293,3,,,POINT (114.2744293 22.7510392)
10705749473,22.7507275,114.2747522,3,,,POINT (114.2747522 22.7507275)
10705749474,22.7505583,114.2743463,4,,,POINT (114.2743463 22.7505583)
10705749475,22.7507011,114.2743485,4,,,POINT (114.2743485 22.7507011)
10705749476,22.7505634,114.2744212,4,,,POINT (114.2744212 22.7505634)
10705749477,22.7507062,114.2744236,4,,,POINT (114.2744236 22.7507062)
10705749481,22.7502855,114.2743419,3,,,POINT (114.2743419 22.7502855)
10705749484,22.7505362,114.2740157,3,,,POINT (114.2740157 22.7505362)
10705749486,22.7507236,114.274691,3,,,POINT (114.274691 22.7507236)
10705749487,22.7505808,114.2746983,3,,,POINT (114.2746983 22.7505808)
10705749490,22.7544001,114.2745399,4,,,POINT (114.2745399 22.7544001)
10705749491,22.7544656,114.2745364,4,,,POINT (114.2745364 22.7544656)
10705749496,22.7565917,114.2740149,3,,,POINT (114.2740149 22.7565917)
10705749499,22.7543947,114.2746039,3,,,POINT (114.2746039 22.7543947)
10705749500,22.7544599,114.2746029,3,,,POINT (114.2746029 22.7544599)
10705749520,22.7572422,114.2671316,1,,,POINT (114.2671316 22.7572422)
10705749521,22.7501599,114.2683907,4,,,POINT (114.2683907 22.7501599)
10705749534,22.7501646,114.2684612,4,,,POINT (114.2684612 22.7501646)
10705749535,22.7503075,114.2684567,4,,,POINT (114.2684567 22.7503075)
10705749539,22.7491583,114.2633421,3,,,POINT (114.2633421 22.7491583)
10705749540,22.7489582,114.2626407,3,,,POINT (114.2626407 22.7489582)
10705749541,22.7485877,114.2613418,3,,,POINT (114.2613418 22.7485877)
10705749547,22.744818,114.2588264,4,,,POINT (114.2588264 22.744818)
10705749548,22.7448865,114.2588483,4,,,POINT (114.2588483 22.7448865)
10705749574,22.7495965,114.2662954,3,,,POINT (114.2662954 22.7495965)
10705749577,22.7498583,114.2657958,3,,,POINT (114.2657958 22.7498583)
10705749581,22.7500526,114.2667872,3,,,POINT (114.2667872 22.7500526)
10705749584,22.7495808,114.2663919,3,,,POINT (114.2663919 22.7495808)
10705749587,22.7501244,114.2662764,4,,,POINT (114.2662764 22.7501244)
10705749588,22.7501432,114.2663731,4,,,POINT (114.2663731 22.7501432)
10705749589,22.7499786,114.2662832,4,,,POINT (114.2662832 22.7499786)
10705749590,22.7499982,114.2663798,4,,,POINT (114.2663798 22.7499982)
10705749594,22.7505277,114.2663554,3,,,POINT (114.2663554 22.7505277)
10705749597,22.7501973,114.2668084,3,,,POINT (114.2668084 22.7501973)
10705749598,22.7448375,114.2586726,4,,,POINT (114.2586726 22.7448375)
10705749599,22.7449073,114.2586955,4,,,POINT (114.2586955 22.7449073)
10722896754,22.7307213,114.2168785,3,,,POINT (114.2168785 22.7307213)
10722896755,22.7306635,114.2165471,3,,,POINT (114.2165471 22.7306635)
10722896758,22.7314782,114.2212071,3,,,POINT (114.2212071 22.7314782)
10722896759,22.731509,114.2213785,3,,,POINT (114.2213785 22.731509)
10722896760,22.7303881,114.2142997,3,,,POINT (114.2142997 22.7303881)
10722896761,22.7302751,114.2143233,3,,,POINT (114.2143233 22.7302751)
10722896774,22.7332803,114.218509,3,,,POINT (114.218509 22.7332803)
10722896779,22.7313888,114.2185413,3,,,POINT (114.2185413 22.7313888)
10722896783,22.7311194,114.2183645,3,,,POINT (114.2183645 22.7311194)
10722896787,22.7315113,114.2186193,3,,,POINT (114.2186193 22.7315113)
10722896790,22.7312439,114.2190562,3,,,POINT (114.2190562 22.7312439)
10722896795,22.7307302,114.2185525,3,,,POINT (114.2185525 22.7307302)
10722896798,22.7309534,114.2182073,3,,,POINT (114.2182073 22.7309534)
10722896799,22.7307327,114.2186322,3,,,POINT (114.2186322 22.7307327)
10722901605,22.7310771,114.2189155,3,,,POINT (114.2189155 22.7310771)
10722901614,22.7285111,114.2458482,4,,,POINT (114.2458482 22.7285111)
10722901626,22.722322,114.227343,3,,,POINT (114.227343 22.722322)
10722901627,22.7261509,114.2287596,3,,,POINT (114.2287596 22.7261509)
10722901639,22.7288247,114.2354853,3,,,POINT (114.2354853 22.7288247)
10722901643,22.7221025,114.2356134,5,,,POINT (114.2356134 22.7221025)
10722901653,22.7223322,114.2352868,3,,,POINT (114.2352868 22.7223322)
10722901658,22.7223412,114.2359117,3,,,POINT (114.2359117 22.7223412)
10722901666,22.7226345,114.2355607,3,,,POINT (114.2355607 22.7226345)
10722901669,22.7224369,114.235347,3,,,POINT (114.235347 22.7224369)
10722901672,22.7226338,114.2356347,3,,,POINT (114.2356347 22.7226338)
10722901675,22.7224441,114.2358512,3,,,POINT (114.2358512 22.7224441)
10722901695,22.7284324,114.2354561,4,,,POINT (114.2354561 22.7284324)
10722901698,22.7284336,114.2355382,4,,,POINT (114.2355382 22.7284336)
10722901760,22.7285787,114.2457842,4,,,POINT (114.2457842 22.7285787)
10722901776,22.7285796,114.2458503,4,,,POINT (114.2458503 22.7285796)
10722901806,22.7283647,114.2354573,4,,,POINT (114.2354573 22.7283647)
10722901809,22.7251833,114.2275231,4,,,POINT (114.2275231 22.7251833)
10722901841,22.7277555,114.2308101,4,,,POINT (114.2308101 22.7277555)
10722901842,22.7265641,114.2292876,4,,,POINT (114.2292876 22.7265641)
10722901843,22.7261922,114.228719,4,,,POINT (114.228719 22.7261922)
10722901852,22.7238692,114.2275463,4,,,POINT (114.2275463 22.7238692)
10722901861,22.7281448,114.2313075,3,,,POINT (114.2313075 22.7281448)
10722901865,22.7283154,114.2319602,3,,,POINT (114.2319602 22.7283154)
10722901869,22.7286376,114.2314809,3,,,POINT (114.2314809 22.7286376)
10722901871,22.7283809,114.231817,3,,,POINT (114.231817 22.7283809)
10722901872,22.7283357,114.2333985,4,,,POINT (114.2333985 22.7283357)
10722901873,22.7284032,114.2333959,4,,,POINT (114.2333959 22.7284032)
10722901874,22.7283374,114.2335171,4,,,POINT (114.2335171 22.7283374)
10722901883,22.7327398,114.2426408,3,,,POINT (114.2426408 22.7327398)
10722901905,22.7336437,114.2455488,3,,,POINT (114.2455488 22.7336437)
10722901906,22.7337712,114.2459531,3,,,POINT (114.2459531 22.7337712)
10722901909,22.7310128,114.2185477,4,,,POINT (114.2185477 22.7310128)
10722901910,22.7310267,114.2186273,4,,,POINT (114.2186273 22.7310267)
10722901911,22.731152,114.2185453,4,,,POINT (114.2185453 22.731152)
10722901912,22.7311663,114.218625,4,,,POINT (114.218625 22.7311663)
10722901913,22.7285368,114.2428258,4,,,POINT (114.2428258 22.7285368)
10722901914,22.7283659,114.2355393,4,,,POINT (114.2355393 22.7283659)
10722901915,22.7285379,114.2429053,4,,,POINT (114.2429053 22.7285379)
10722901916,22.7284697,114.2429064,4,,,POINT (114.2429064 22.7284697)
10722901917,22.7284685,114.2428268,4,,,POINT (114.2428268 22.7284685)
10723133409,22.7197298,114.238717,4,,,POINT (114.238717 22.7197298)
10723133460,22.7223672,114.2378455,4,,,POINT (114.2378455 22.7223672)
10723133461,22.7223373,114.2356396,4,,,POINT (114.2356396 22.7223373)
10723133462,22.7223362,114.2355646,4,,,POINT (114.2355646 22.7223362)
10723133464,22.7223081,114.2336208,4,,,POINT (114.2336208 22.7223081)
10723133470,22.72244,114.2355642,4,,,POINT (114.2355642 22.72244)
10723133471,22.722441,114.2356379,4,,,POINT (114.2356379 22.722441)
10723133473,22.7220894,114.2378489,3,,,POINT (114.2378489 22.7220894)
10723133476,22.7249046,114.2406848,4,,,POINT (114.2406848 22.7249046)
10723133479,22.7301063,114.2389596,4,,,POINT (114.2389596 22.7301063)
10723133484,22.7249333,114.2406045,4,,,POINT (114.2406045 22.7249333)
10723133488,22.7284813,114.2389064,4,,,POINT (114.2389064 22.7284813)
10723133489,22.7284823,114.2389777,4,,,POINT (114.2389777 22.7284823)
10723133490,22.7284133,114.2389072,4,,,POINT (114.2389072 22.7284133)
10723133491,22.7284143,114.2389785,4,,,POINT (114.2389785 22.7284143)
10723133537,22.7321719,114.2374186,3,,,POINT (114.2374186 22.7321719)
10723133540,22.7321031,114.2389373,4,,,POINT (114.2389373 22.7321031)
10723133541,22.7321014,114.2388645,4,,,POINT (114.2388645 22.7321014)
10723133542,22.7321992,114.2389362,4,,,POINT (114.2389362 22.7321992)
10723133543,22.7321979,114.2388634,4,,,POINT (114.2388634 22.7321979)
10723133550,22.7365655,114.2387759,4,,,POINT (114.2387759 22.7365655)
10723133561,22.7364981,114.2387772,4,,,POINT (114.2387772 22.7364981)
10723133571,22.7361569,114.2387841,3,,,POINT (114.2387841 22.7361569)
10723133574,22.7364923,114.238396,3,,,POINT (114.238396 22.7364923)
10723133575,22.7365597,114.2384037,3,,,POINT (114.2384037 22.7365597)
10723133581,22.73684,114.2387714,3,,,POINT (114.2387714 22.73684)
10723133585,22.7368473,114.2388419,3,,,POINT (114.2388419 22.7368473)
10723133588,22.7365727,114.2392412,3,,,POINT (114.2392412 22.7365727)
10723133589,22.7365053,114.2392453,3,,,POINT (114.2392453 22.7365053)
10723133595,22.7361567,114.2388551,3,,,POINT (114.2388551 22.7361567)
10723133597,22.7366242,114.2470057,3,,,POINT (114.2470057 22.7366242)
10723133603,22.7362895,114.2473436,3,,,POINT (114.2473436 22.7362895)
10723133618,22.7321929,114.2385854,3,,,POINT (114.2385854 22.7321929)
10723133621,22.7324198,114.2388597,3,,,POINT (114.2388597 22.7324198)
10723133625,22.7324191,114.2389326,3,,,POINT (114.2389326 22.7324191)
10723133628,22.7322038,114.2391897,3,,,POINT (114.2391897 22.7322038)
10723133656,22.7177139,114.2407221,3,,,POINT (114.2407221 22.7177139)
10723133657,22.7155118,114.2381867,3,,,POINT (114.2381867 22.7155118)
10723133658,22.7154552,114.2381644,3,,,POINT (114.2381644 22.7154552)
10723133659,22.7154687,114.2382317,3,,,POINT (114.2382317 22.7154687)
10723133665,22.7167843,114.2371951,3,,,POINT (114.2371951 22.7167843)
10723133666,22.7133391,114.2404539,3,,,POINT (114.2404539 22.7133391)
10723133667,22.7137615,114.2400132,3,,,POINT (114.2400132 22.7137615)
10723133675,22.7164474,114.2368219,3,,,POINT (114.2368219 22.7164474)
10723133676,22.7149985,114.2387224,3,,,POINT (114.2387224 22.7149985)
10723133689,22.7149608,114.2386788,4,,,POINT (114.2386788 22.7149608)
10723133690,22.7158766,114.242364,1,,,POINT (114.242364 22.7158766)
10723133718,22.7142668,114.2469281,3,,,POINT (114.2469281 22.7142668)
10723133751,22.7192151,114.2391443,3,,,POINT (114.2391443 22.7192151)
10723133752,22.7192639,114.2392055,3,,,POINT (114.2392055 22.7192639)
10723133760,22.7153684,114.2426478,3,,,POINT (114.2426478 22.7153684)
10723133762,22.7158865,114.2426427,3,,,POINT (114.2426427 22.7158865)
10723133763,22.7159309,114.2427,3,,,POINT (114.2427 22.7159309)
10723133766,22.7154384,114.243116,4,,,POINT (114.243116 22.7154384)
10723133767,22.7154862,114.2431685,4,,,POINT (114.2431685 22.7154862)
10723133768,22.7130655,114.2456174,3,,,POINT (114.2456174 22.7130655)
10723133769,22.7131112,114.2456672,4,,,POINT (114.2456672 22.7131112)
10723133770,22.7130197,114.2456711,3,,,POINT (114.2456711 22.7130197)
10723133771,22.7130657,114.2457212,4,,,POINT (114.2457212 22.7130657)
10723133772,22.7142024,114.2469592,4,,,POINT (114.2469592 22.7142024)
10723133775,22.7294432,114.2428126,4,,,POINT (114.2428126 22.7294432)
10723133776,22.7294444,114.2428908,4,,,POINT (114.2428908 22.7294444)
10723133781,22.7256306,114.2414876,4,,,POINT (114.2414876 22.7256306)
10723133787,22.7302475,114.2457604,4,,,POINT (114.2457604 22.7302475)
10727860041,22.6845532,114.2159642,3,,,POINT (114.2159642 22.6845532)
10727860048,22.6829258,114.2146359,1,,,POINT (114.2146359 22.6829258)
10727860053,22.6919703,114.2180007,3,,,POINT (114.2180007 22.6919703)
10727860054,22.6905329,114.216682,3,,,POINT (114.216682 22.6905329)
10727860058,22.6920563,114.2184142,3,,,POINT (114.2184142 22.6920563)
10732502491,22.6651685,114.2374452,4,,,POINT (114.2374452 22.6651685)
10732502501,22.6763997,114.2335444,4,,,POINT (114.2335444 22.6763997)
10732505841,22.6766331,114.2205082,3,,,POINT (114.2205082 22.6766331)
10732505855,22.6767108,114.2205032,3,,,POINT (114.2205032 22.6767108)
10732505856,22.6767965,114.2202116,4,,,POINT (114.2202116 22.6767965)
10732505862,22.67717,114.2196473,3,,,POINT (114.2196473 22.67717)
10732505865,22.6771058,114.2196378,3,,,POINT (114.2196378 22.6771058)
10732505878,22.6713274,114.2221436,3,,,POINT (114.2221436 22.6713274)
10732505879,22.6725862,114.2229505,3,,,POINT (114.2229505 22.6725862)
10732505881,22.6745859,114.2242323,4,,,POINT (114.2242323 22.6745859)
10732505886,22.6740667,114.2239813,4,,,POINT (114.2239813 22.6740667)
10732505894,22.6712911,114.2222135,4,,,POINT (114.2222135 22.6712911)
10732505905,22.6695941,114.2179542,3,,,POINT (114.2179542 22.6695941)
10732505913,22.6690232,114.2202958,3,,,POINT (114.2202958 22.6690232)
10732505916,22.6691778,114.2207656,3,,,POINT (114.2207656 22.6691778)
10732505920,22.668561,114.2205201,3,,,POINT (114.2205201 22.668561)
10732505923,22.66895,114.2202815,3,,,POINT (114.2202815 22.66895)
10732505928,22.6695269,114.217892,4,,,POINT (114.217892 22.6695269)
10732505938,22.6764494,114.233631,4,,,POINT (114.233631 22.6764494)
10732505951,22.6760532,114.2337667,3,,,POINT (114.2337667 22.6760532)
10732505954,22.6762181,114.2330943,3,,,POINT (114.2330943 22.6762181)
10732505955,22.67606,114.2338821,3,,,POINT (114.2338821 22.67606)
10732505972,22.6757863,114.2173352,1,,,POINT (114.2173352 22.6757863)
10732505973,22.6780531,114.2177628,3,,,POINT (114.2177628 22.6780531)
10732505974,22.6781029,114.2177988,3,,,POINT (114.2177988 22.6781029)
10736232898,22.7224584,114.213229,3,,,POINT (114.213229 22.7224584)
10736232904,22.7221146,114.2128615,3,,,POINT (114.2128615 22.7221146)
10736295005,22.7220082,114.212863,3,,,POINT (114.212863 22.7220082)
10736295011,22.7217254,114.213239,3,,,POINT (114.213239 22.7217254)
10736295024,22.7311645,114.2457473,3,,,POINT (114.2457473 22.7311645)
10736295025,22.7311852,114.247654,3,,,POINT (114.247654 22.7311852)
10736295026,22.7311652,114.245812,4,,,POINT (114.245812 22.7311652)
10736295027,22.7311844,114.2475818,4,,,POINT (114.2475818 22.7311844)
10736295063,22.7232645,114.2439779,3,,,POINT (114.2439779 22.7232645)
10736295096,22.7339984,114.2562364,3,,,POINT (114.2562364 22.7339984)
10736295100,22.7394639,114.2566091,3,,,POINT (114.2566091 22.7394639)
10736295110,22.739546,114.2641307,4,,,POINT (114.2641307 22.739546)
10736295128,22.7396708,114.2640505,5,,,POINT (114.2640505 22.7396708)
10736295143,22.739875,114.2566881,4,,,POINT (114.2566881 22.739875)
